Date,NIFTY_IT_shannon,NIFTY_IT_perm,NIFTY_IT_sample,NIFTY_IT_real_vol,NIFTY_IT_zscore,NIFTY_IT_skew,NIFTY_IT_kurt,NIFTY_BANK_shannon,NIFTY_BANK_perm,NIFTY_BANK_sample,NIFTY_BANK_real_vol,NIFTY_BANK_zscore,NIFTY_BANK_skew,NIFTY_BANK_kurt,NIFTY_FMCG_shannon,NIFTY_FMCG_perm,NIFTY_FMCG_sample,NIFTY_FMCG_real_vol,NIFTY_FMCG_zscore,NIFTY_FMCG_skew,NIFTY_FMCG_kurt,NIFTY_PHARMA_shannon,NIFTY_PHARMA_perm,NIFTY_PHARMA_sample,NIFTY_PHARMA_real_vol,NIFTY_PHARMA_zscore,NIFTY_PHARMA_skew,NIFTY_PHARMA_kurt,NIFTY_AUTO_shannon,NIFTY_AUTO_perm,NIFTY_AUTO_sample,NIFTY_AUTO_real_vol,NIFTY_AUTO_zscore,NIFTY_AUTO_skew,NIFTY_AUTO_kurt,NIFTY_METAL_shannon,NIFTY_METAL_perm,NIFTY_METAL_sample,NIFTY_METAL_real_vol,NIFTY_METAL_zscore,NIFTY_METAL_skew,NIFTY_METAL_kurt,NIFTY_IT,NIFTY_BANK,NIFTY_FMCG,NIFTY_PHARMA,NIFTY_AUTO,NIFTY_METAL,IT_BANK_corr,js_divergence,gmm_regime,hmm_regime
2022-01-20,-1200.743822675569,0.989464171347074,2.0149030205422647,0.0111154238024127,-1.4223302148811003,-0.7730719424267877,-0.8695058064934162,-1033.4315191848957,0.9259640358613578,1.2992829841302609,0.0099260986657529,-0.8727791303134711,0.8322564470224656,-0.1766606775853785,-1466.7839562217712,0.989464171347074,1.9459101490553132,0.0069477519669268,-1.5967553724553885,-0.174706770563348,-0.5951092123080581,-1110.2996520499323,0.9521686057435442,1.3217558399823195,0.0095214917197654,-1.689781227076284,0.5035096414038802,-0.5538840902677427,-767.8515327653085,0.9034968808505094,2.1400661634962708,0.0113220957649233,-1.0830854586720753,-0.5384693876375656,-0.0392393417593615,-544.8260926854413,0.9710939720795182,2.0149030205422647,0.0136890905404341,0.1770697250686652,0.1853002546703522,-0.005911204244966,-0.016756338468113,-0.0050203475002703,-0.0115196473634213,-0.0167888944132066,-0.0084420773239148,0.0051666481607419,0.19230296111008546,0.08584896375014492,2,0
2022-01-21,-1191.5893017929327,0.9894641713470744,2.1400661634962708,0.0113493044346549,-1.2726412962221103,-0.5556997552601665,-1.2281358174947503,-1120.564228301412,0.9097401275636796,1.3862943611198906,0.0097831341674176,-1.1332133419053585,0.8904155711029772,-0.1448155001381446,-1487.9315176430582,0.96270443439647,1.9459101490553132,0.0069900874303334,0.5315103847504989,-0.2878447827397011,-0.609067349059444,-1110.2996520499323,0.9521686057435442,1.3862943611198906,0.0098391275828603,-1.5186393649102927,0.3973697106033383,-0.5816507410953351,-767.8515327653085,0.833753498651623,2.2512917986064958,0.0109157491827408,-0.5586591839794305,-0.6103644254208693,0.3621098164039633,-539.6364948507209,0.971093972079518,2.079441541679836,0.0144695916911113,-1.4753442627037414,0.1265779562246742,-0.2960220529118675,-0.016711730730103,-0.0073331329999497,0.0035785127804786,-0.0158705092331299,-0.0018535534769181,-0.0193241229172986,0.21634331667343787,0.05590754730742001,2,0
2022-01-24,-794.4456420843445,0.9894641713470744,1.6094379124341005,0.0132481400402331,-2.2980050748063454,-0.6780708060062335,-0.6395576525901103,-832.3897885951703,0.9097401275636796,1.466337068793427,0.0107907134345669,-1.8020932222247077,0.6120064017894087,-0.1453931175085938,-965.7597711680808,0.96270443439647,2.302585092994045,0.0087919338457802,-2.578061395888249,-0.8114630574733349,0.3940297701432214,-1002.7642503169004,0.944334235128914,1.3217558399823195,0.0097404539311599,-1.6391947333670251,0.3519141967987263,-0.3389513145288192,-723.2633373842924,0.8745908529300275,2.1400661634962708,0.0128841544490535,-2.263897937463037,-0.7536007325788275,0.0750447547888506,-314.10118156568893,0.9789283426941484,1.9459101490553132,0.0191069691681823,-2.777979122785059,-0.8543918657011779,1.290515683885478,-0.0347965707235129,-0.0168209523922673,-0.0239597980548751,-0.0186312424656502,-0.0263390295568015,-0.0537112229521703,0.30912647501170165,0.0585877809017774,0,0
2022-01-25,-769.81467017018,0.9894641713470744,1.6094379124341005,0.0128365206401564,0.1337269670444581,-0.66034571494968,-0.5537830360360365,-810.1724702782388,0.944334235128914,1.466337068793427,0.0114964736757065,1.4680257704083282,0.4788954728976605,-0.6488701107785921,-965.7597711680812,0.944334235128914,1.7047480922384253,0.0090953862656295,1.4589227347149452,-0.6847342065057751,0.2508856166627669,-1002.7642503169004,0.9521686057435442,1.3217558399823195,0.0096233762848052,1.0319793390126843,0.3543027049717954,-0.2582032382608541,-677.3810053933626,0.8745908529300275,2.19722457733622,0.0134663185076605,1.4589324504820065,-0.6155767701173033,-0.0838979589936714,-314.10118156568893,0.9789283426941484,1.9459101490553132,0.0191953187244979,0.6434548234938106,-0.8579455211483406,1.2451481112959293,-0.003283589953634,0.0203397899625397,0.0122090659868501,0.0071673357221371,0.0229601357445048,0.0118655489924748,0.28901893200245615,0.07358216700713133,1,0
2022-01-27,-740.624612332539,0.9789283426941484,1.55814461804655,0.0145738615544997,-2.021054113953121,-0.6185064387828023,-0.7529979254641885,-798.9881788538198,0.960558143426592,1.466337068793427,0.0113893728847236,0.2855609872243531,0.3576943310870414,-0.6559880902868476,-972.7419871277846,0.866756482315397,1.6094379124341005,0.0093785371892426,-1.0712110386277232,-0.5684519145600055,-0.148782733468582,-1086.9090429246496,0.9337984064759882,1.3217558399823195,0.0090737269974935,-1.5732269088829314,0.1832356470887359,-0.3242192146992759,-677.3810053933626,0.860513235602227,2.079441541679836,0.0134646141541546,0.0070814700125063,-0.6059636713703674,-0.0904567187162999,-319.010184242252,0.989464171347074,1.8971199848858813,0.0191168565002372,-0.3590699260628008,-0.8901380809092053,1.343579091675224,-0.0361539302390099,0.0072758950014559,-0.0115012402679841,-0.018828560760097,0.0033658861272041,-0.0071814088100694,0.21684142062167439,0.07546877479064916,1,0
2022-01-28,-733.9470960968362,0.9789283426941484,1.5040773967762742,0.0146490593279675,1.2174888737331615,-0.6030951405878371,-0.7585477524669835,-816.2604052359704,0.933798406475988,1.3437347467010947,0.011669217080079,-0.9723821793256112,0.3876929799642033,-0.7678133198364372,-972.7419871277846,0.866756482315397,1.791759469228055,0.0095152546024857,0.7725275169945259,-0.5969330860255965,-0.2284607759032377,-1086.9090429246498,0.9337984064759882,1.3217558399823195,0.0094790113528656,1.5525329186126184,0.2314999870996436,-0.4857079414110496,-688.6967928894794,0.8745908529300275,2.1400661634962708,0.0134293562444664,-0.6875478111077198,-0.6156119949671774,-0.0568169972999079,-333.24161696919845,0.9789283426941484,1.7047480922384253,0.0189425947413694,0.1710035758641206,-1.027974757201464,1.65970347652211,0.0111961731443521,-0.0077361775102993,0.0061395713117331,0.0104642412517268,-0.0059162366232747,0.0036931851388288,0.21468210979158742,0.09538184895224538,1,0
2022-01-31,-493.0360719898858,0.9521686057435442,1.2809338454620642,0.0165481676053251,2.030632389277275,-0.1683851114412686,-0.5078995208537185,-826.3018536374386,0.9521686057435442,1.3862943611198906,0.0115484409644739,0.3604321299686493,0.4397492547334675,-0.6552059025927952,-1047.2459842653795,0.9259640358613578,1.9459101490553132,0.0091216045800702,1.0065680829153367,-0.7561883168397693,-0.1497041344050989,-1086.9090429246496,0.9605581434265924,1.252762968495368,0.0101750695979646,1.853225257024614,0.3632991869538648,-0.5271175760453852,-692.1430791654643,0.8745908529300275,1.6582280766035324,0.0135064910344965,1.090414607905376,-0.6027663572243236,-0.0845461791121384,-340.73312115799115,0.9789283426941484,1.7047480922384253,0.0184253873717495,0.0972707218455853,-1.0246796793949302,1.927060566318004,0.0283260385539243,0.0075584443664773,0.0076787137770253,0.0150483259130318,0.0181149508063285,0.0013529670924405,0.3306110900740559,0.04988589093818209,1,0
2022-02-01,-478.228818352585,0.9683925140412226,1.2237754316221157,0.016822117832049,1.2263026028378612,-0.1481746301972186,-0.5748590511076594,-872.4671998983475,0.9789283426941484,1.272965675812887,0.0105583436295293,1.0496152903076152,0.2666885887942457,-0.7439229777148908,-866.4665400241122,0.960558143426592,1.791759469228055,0.0102541855447441,1.952684968571646,-0.3539999257880623,-0.1680363687601489,-842.5289745868959,0.9789283426941484,1.3862943611198906,0.0117270706689494,2.113564291412715,0.4788989021760426,-0.5418961979205723,-692.1430791654644,0.8851266815829534,1.6094379124341005,0.0133667341346796,-0.7258885034365529,-0.4250514387190163,-0.1852215753185033,-309.2075239068866,0.9789283426941484,1.8325814637483104,0.0205316152508159,2.101642893339361,-0.4277965485357928,1.4445609795032786,0.0155879873940154,0.0138637391992393,0.0194586060324635,0.02232865691359,-0.0074959091349082,0.0439547214288147,0.28149140886872503,0.037856726636569416,1,0
2022-02-02,-478.228818352585,0.9521686057435442,1.2237754316221157,0.017056923720553,0.9669037724211768,-0.155724566835128,-0.6561897324957204,-879.0433022796117,0.9894641713470744,1.466337068793427,0.0111872451564114,1.602597583220468,0.3056508678023713,-0.8896427213900227,-846.2770082078259,0.9421879441590362,1.8718021769015916,0.0104859093574266,1.04225860185997,-0.3544687724832348,-0.3091703962964378,-842.5289745868959,0.944334235128914,1.3862943611198906,0.0120858949739767,1.132455337122514,0.2794612271966283,-0.8447494905568003,-692.1430791654644,0.8929610521975835,1.55814461804655,0.0133679390562412,-0.057075980806589,-0.4153808165937893,-0.1915954165199136,-311.82946738783386,0.9789283426941484,2.079441541679836,0.0206116174733142,0.435181169683816,-0.5232375743364985,1.4452857963112289,0.0117229905523696,0.0211992571489805,0.0106387044690787,0.0122526122128423,0.0014023084432341,0.010487924305556,0.31527819819989605,0.05725561055849669,1,0
2022-02-03,-478.228818352585,0.9521686057435444,1.2237754316221157,0.0171102544181983,-0.9256432350090168,-0.152698131050438,-0.6768650879459481,-965.8013338193712,0.9789283426941484,1.466337068793427,0.0104448589393939,-0.9474141477411644,0.4049659321619323,-0.7356972135890136,-827.5307304121584,0.9605581434265924,1.7047480922384253,0.0104746027406436,-0.2345998336815958,-0.2704547343298262,-0.3345007819536776,-845.5985642420932,0.9175744981783098,1.3862943611198906,0.0120815374287065,-0.0436217980240479,0.2671341295663003,-0.8462908081373235,-717.5188852506097,0.9521686057435442,1.55814461804655,0.0132368563261549,0.1900080566847928,-0.3699236294343356,-0.1257315076523801,-309.2075239068866,0.9789283426941484,1.9459101490553132,0.0204311772556575,-0.1866394442529264,-0.4224470504813837,1.515461825640629,-0.0206639727032023,-0.008182271121834,-0.0030460453230265,-0.0019111955012753,0.0043747226883432,-0.0031365811539547,0.33547041161829166,0.06573075760360526,0,0
2022-02-04,-484.3844102610009,0.9521686057435442,1.2809338454620642,0.0169546660385012,0.2756694060253487,-0.2893470576610808,-0.5565248981450148,-965.8013338193712,0.9789283426941484,1.349926716949016,0.0104522575017919,-0.7056343476039921,0.4055582926040723,-0.7390525078348258,-805.5407178239103,0.9789283426941484,1.7047480922384253,0.0103465539628263,0.1208976435466177,-0.3933435973717143,-0.1550823931745637,-845.5985642420932,0.8992042989107536,1.3217558399823195,0.0120319547311757,-0.1276075970747521,0.228797828322001,-0.8272272765481632,-711.5099639110144,0.9521686057435442,1.55814461804655,0.0134928946257916,-0.8621528616953605,-0.2112108806453692,-0.3709216222653708,-317.54137527774657,0.944334235128914,1.9924301646902065,0.0205289997374887,0.4971156617412005,-0.5320394188904495,1.5126046929351116,0.0006644371601414,-0.0056722241909064,0.0010990035207356,-0.0027428462400092,-0.0105663331423304,0.0117160025292335,0.32705968729529467,0.053434252718405545,0,0
2022-02-07,-488.44185750826045,0.9789283426941484,1.2809338454620642,0.0169773447249827,-0.4904656627212971,-0.1505868939590134,-0.6122425291782863,-860.330927688529,0.9789283426941484,1.3862943611198906,0.0115055472400213,-1.8267036645134849,0.2693498953812422,-0.6264294402464219,-788.4452038580724,0.9789283426941484,1.8718021769015916,0.0111230472398775,-1.6673987640187355,-0.2679121780537096,-0.5328579053538594,-852.7962035177102,0.8153832993840666,1.4469189829363254,0.0123976724262205,-1.0472557429220248,0.2740179275677457,-0.957100310742936,-686.1341578258692,0.96270443439647,1.6094379124341005,0.0138597367611809,-1.0004672447809166,-0.1318413857185971,-0.6053988992823331,-315.9502677590331,0.9259640358613578,2.1400661634962708,0.0205141433783679,-0.0652139997204752,-0.4946934613208282,1.499037299238382,-0.0131664072747934,-0.0206794059079271,-0.0200199418264936,-0.0147320822840839,-0.0133536130494178,-8.57743277951073e-05,0.3899320693309066,0.07911129457413499,0,0
2022-02-08,-488.44185750826045,0.9894641713470744,1.4469189829363254,0.0169110694013852,0.1297780304251429,-0.112197962227291,-0.5837415892573175,-860.330927688529,0.9683925140412226,1.3437347467010947,0.0109039847058389,0.1179767899244694,0.3705135999300022,-0.2178410855529167,-773.277984797826,0.9789283426941484,1.8718021769015916,0.0110764674859451,0.1495883977582228,-0.231665821995912,-0.5074396965165264,-822.4004156205787,0.8216265460972367,1.7346010553881064,0.0124762984860707,0.4980793922244908,0.2190940172513087,-1.0230264912524671,-677.3810053933626,0.96270443439647,1.6094379124341005,0.0132084030047788,0.1732525739290987,-0.0957951599454058,-0.3367221396917395,-315.9502677590331,0.944334235128914,2.1400661634962708,0.0205432701044557,0.3217734077856899,-0.5064043546200488,1.4840635849439394,-0.002883866048835,0.000868158196603,2.7199450062909136e-05,0.0046968743402686,0.0019748445801059,0.0079627400323527,0.38723997333697796,0.11639837958363755,0,0
2022-02-09,-488.44185750826045,0.9789283426941484,1.3862943611198906,0.0170693870593767,1.0670077508854086,-0.1083499991964445,-0.6303546881570115,-860.330927688529,0.9789283426941484,1.3437347467010947,0.0114388209002814,1.3082744864316738,0.2856675625442376,-0.5960857686107559,-788.4452038580724,0.9894641713470744,1.8718021769015916,0.0111014878729344,0.3328958870900109,-0.3091160273947005,-0.4997126435127454,-811.9156663331271,0.839996745364793,1.6739764335716716,0.0127081689880156,0.8131777155878337,0.1237934934684674,-1.1626939164569967,-677.3810053933626,0.9789283426941484,1.6094379124341005,0.0140816195510058,1.4771995149633874,-0.1319614906527718,-0.6084890067917237,-306.17438059085345,0.944334235128914,2.19722457733622,0.0202872913828218,0.7500251687564164,-0.7238443135058685,1.905827086278008,0.0132870377511302,0.0151832145545576,0.0023608747545988,0.0092985759286072,0.0216668904740124,0.0184481399141702,0.4139409078916077,0.04661813465659077,0,0
2022-02-10,-484.9211774953667,0.9894641713470744,1.3217558399823195,0.0173740875365894,0.8410458734656697,-0.1588647221445665,-0.7471058877516841,-837.5324144899388,0.96270443439647,1.3437347467010947,0.0115537274716892,0.862062543974373,0.2614074814835779,-0.680728069927226,-788.4452038580724,0.96270443439647,1.8718021769015916,0.0110953640247891,0.4381038794213864,-0.3067958653639039,-0.4961343636277511,-805.5589666660954,0.839996745364793,1.6739764335716716,0.0127416822989425,0.3099472506321557,0.0688041630803934,-1.188520348773464,-696.7478901389127,0.9605581434265924,1.6094379124341005,0.0137187965735333,-0.046880919804967,-0.0270395697283544,-0.4220054886301128,-306.17438059085345,0.9034968808505094,2.19722457733622,0.0202660245963548,0.4526459034817889,-0.721152424695524,1.919195613157818,0.0101970312504402,0.0103245900374258,0.0035132022860295,0.0031453103357783,-0.0005224401628183,0.0123627301092348,0.42727433716939067,0.04919610500249272,0,0
2022-02-11,-465.5197093764405,0.971093972079518,1.3862943611198906,0.01808674511217,-1.2064723307666971,-0.0196750446692783,-0.9750311677890524,-803.2570339206281,0.944334235128914,1.2992829841302609,0.0118244556526153,-1.0823031789888422,0.2607295886574291,-0.7861443870954199,-779.3036339984737,0.9521686057435442,1.540445040947149,0.0111656432483314,-0.5864851738985063,-0.1664100818749362,-0.5988271709426569,-805.5589666660953,0.839996745364793,1.6739764335716716,0.0122145278201274,-0.4596115207972098,0.2310727704866428,-0.996770466957194,-696.7478901389126,0.971093972079518,1.6094379124341005,0.0138915698165047,-0.7096747946944223,0.1034691602148166,-0.5241779266073912,-306.17438059085345,0.8929610521975837,2.079441541679836,0.0189799646478486,-0.3733151312853549,-0.7928312619196325,2.588403860805592,-0.0276204683927883,-0.0127362104949408,-0.0084422665264085,-0.0075765340933138,-0.0104318915491763,-0.0059008121274075,0.47922651043133563,0.09570622371907281,0,0
