Date,NIFTY_IT,NIFTY_BANK,NIFTY_FMCG,NIFTY_PHARMA,NIFTY_AUTO,NIFTY_METAL
2015-05-06,-0.02093335728073953,-0.03705303468529486,-0.023975568022247984,-0.028987638859808484,-0.02891708711307217,-0.03151007057458877
2015-05-07,0.01712135158827266,-0.024031405209216317,0.002618292313220749,-0.013726049803349127,-0.012888888626395811,-0.005177264103466861
2015-05-11,0.017530929716601307,0.04626608409411759,-0.003089290567141134,0.017427192365264688,0.027463391218038424,0.02701715559919915
2015-05-12,-0.01836701004920549,-0.031882459207512426,-0.010011543166003278,-0.005437921277726687,-0.017965087451313977,-0.030966517924977843
2015-05-13,0.004670466652401117,0.026245537165424437,0.011170258883428374,0.0008730541843728901,0.016284728893422695,0.0011741239899647482
2015-05-14,-0.006908044590900886,0.0010355333371450115,0.001368986677816153,-0.0018449312387591732,0.008533105136494967,0.008139317034991933
2015-05-18,0.016614173085923056,0.01679058697194513,0.014619381672840603,0.015443776461081526,0.007059704153235202,0.005618009804179813
2015-05-19,0.008189294532892077,-0.002312147611499782,-0.0030106234083486783,0.0013085787547915118,-0.008026264205144074,0.003707483169574033
2015-05-20,0.017390681146016718,0.00946250269954696,6.921730340714305e-05,0.0027716493477090154,-0.0054654258986577275,-0.005802883496059508
2015-05-21,0.0040447496062583355,-0.002266114386081597,-0.008016765294277306,0.0014108352837371996,0.007608148157654426,-0.004864905363823446
2015-05-25,0.00040874369197219096,-0.010223283270507366,-0.0200734823288915,-0.005733444638879703,-0.0019304866974891866,-0.017223284592912336
2015-05-26,-0.0035724039026927557,0.00024287692147595408,-0.00429667730436023,-0.004647180809920215,-0.001980830560174951,0.001497611039223301
2015-05-27,-0.018685161689113272,0.011367620043591486,0.005702116725574413,-0.004228994084630955,-0.021072947295474265,0.0023368391055775817
2015-05-28,0.007305522222550209,-0.004847598643403117,0.0031146584241472652,-0.01564620552681184,0.0011223718075630273,-0.003222507896389004
2015-05-29,0.01078797380423957,0.014643661160929966,0.01255156261269974,0.01610189671113993,0.01861601783098621,0.005239166289465302
2015-06-01,-0.004276882427358686,-0.0055894860874659,0.01383411006563584,-0.03513358287522195,-0.003214860273285325,8.391789392181437e-05
2015-06-02,-0.015542281111498468,-0.034965227216948946,-0.03383406739185979,-0.014756785486207846,-0.021896494640527564,-0.02234368598630443
2015-06-03,0.0011624660034676992,-0.014336870941809465,-0.029720688919031346,-0.013214030662931364,-0.016159767492125,-0.01143782209799582
2015-06-04,0.0015919394129024766,-0.00012421896789049924,-0.0032904593416187566,-0.009704989078180404,-0.007492954297745769,-0.012866458441982864
2015-06-05,-0.007732503543500968,-0.009637540172439785,0.009937750963803893,0.0070837778551240405,-0.004703328468105283,0.017997326200646313
2015-06-08,-0.004700394287509013,-0.006669297307478672,-0.009159329786376347,-0.011222836556767035,-0.010702983990430681,-0.015581812995620226
2015-06-09,-0.008547218329532313,0.0032816378699163096,-0.005522431312396492,-0.017871080341510748,-0.006579053623429587,0.007015753568444971
2015-06-10,0.02295545575909763,0.012350598693876336,0.0018529323202134407,0.008531242799575622,0.0187329820976192,0.006837076934648856
2015-06-11,-0.015427497391170775,-0.023013377119355027,-0.009811806327842731,-0.01485617920659621,-0.024362561082160283,-0.012932037867060764
2015-06-12,-0.015963419477296625,0.012584942068246008,0.000955543458172059,0.0017935387473144715,-0.000474255822474845,-0.015279651499613855
2015-06-15,0.004019298157199813,-0.0037077312023789943,0.004727143966661629,0.010768483162864939,0.01143935754245895,-0.005913677918923277
2015-06-16,0.0022824958451295174,0.008199989582612588,0.0010081450908430156,0.0019717156487306653,0.011767352349011162,0.002168732684475927
2015-06-17,0.002183006924084907,-0.0010457791279741002,0.015404471251406093,0.017730616031153446,0.008626802094472197,0.007963517713747592
2015-06-18,0.006426972581174084,0.008466072307594885,-5.4488610956582306e-05,0.013370347838502994,0.011900575516884615,-0.0016853157047176381
2015-06-19,0.002520218730074575,0.008272012388150785,0.005042262837026357,-0.0022118104515023163,0.005638655213861199,0.0036110969014018224
2015-06-22,0.01642040316376736,0.025054211885397137,0.015811031250345664,0.005854935540968498,0.011415220528629533,0.012198355331815236
2015-06-23,-0.007786224217085191,0.0030959291333783057,0.00423700201652899,0.0025978081607309633,0.0006068615751644302,0.015907385594746692
2015-06-24,0.0011103472985212193,-0.0014037707715832681,0.005353765657821086,0.007303072086147111,-0.00942465440763307,-0.014401201734141722
2015-06-25,-0.012706132115539504,0.006910200337372885,-0.0042144298207027475,0.0008081880223471671,0.008252203858933882,0.003288315916019968
2015-06-26,0.013480889026070031,-0.006586315451269087,-0.0032416104193178086,0.004951357027152881,0.006085578645146583,-0.008010999527482632
2015-06-29,-0.020350753635916874,-0.007115120510396977,0.003036685062884459,-0.011707527990846955,-0.014566030238077232,-0.015749357438135547
2015-06-30,-0.008682547851480038,0.003002423019339062,0.020055103412270014,0.02289046723012511,0.006966649076723286,0.018310277100396455
2015-07-01,0.015837751274357714,0.015483890285299395,-0.003073301629031633,0.004460398773813878,0.011763678725323246,0.011929586347347865
2015-07-02,-0.0023525555492014405,0.00021261882837286805,0.0024479937589205747,-0.005177719234890077,0.005425829423906237,-0.006414328007729786
2015-07-06,0.001995782191091422,0.012809368141869726,0.006479283220468091,0.016099081466196097,0.002874559413566402,-0.005947310187127464
2015-07-07,-0.005882777997650024,-0.001416699587025505,0.00037786870523248695,0.002131858031674483,-0.003416250738901283,0.0013738356357508863
2015-07-08,-0.011012629127296947,-0.018000204311295676,-0.01064542242000499,-0.008038305409939994,-0.02403527482881529,-0.0411836871799478
2015-07-09,-0.01767507713871197,0.0024640033445475495,-0.006805984366197393,0.0007139704266361235,-0.004686795277823563,-0.0032589730794203575
2015-07-10,-0.002815950946290613,0.011341005928130699,-0.007204533404092217,0.011060192531243018,-0.001753383045599577,0.009286485133874756
2015-07-13,0.01840660239977332,0.009238809491140643,0.012266165523524108,0.012724521820938861,0.016459465622141067,0.00430292094349749
2015-07-14,0.004082990206320858,-0.006017623459845467,0.002532320344434069,0.00696898228891385,-0.007801436618622759,0.007191023296694965
2015-07-15,0.009588242609620323,0.001917798758501732,0.003313890078093351,0.009786470456067065,0.011670559325743568,0.0018123333414283849
2015-07-16,0.0037015428275015694,0.018524022589891942,0.009551163283514796,0.01139670549169658,0.003723733349167091,0.0036598795687332597
2015-07-17,0.006909895941030086,-0.00383414710425356,0.006340518364007508,0.0060040136922836496,0.004654555151624606,-0.0043165594191272305
2015-07-20,-0.00019967917931751344,-0.0032521926491533293,-0.003137190812669388,0.002785552061638441,0.0002889891024668856,-0.0059515207523324065
2015-07-21,0.03390021976951729,-0.016384395012961406,-0.01812149365448157,-0.07241197817369383,-0.004244238670038314,-0.011295997833373761
2015-07-22,-0.001004343170402322,0.01450693374814982,0.008263829913548904,0.009938001706499833,0.011584811969138187,0.009152054390657582
2015-07-23,-0.007331138297223205,-0.00697269630535402,-0.001843059807626446,-0.008299190724658345,0.0049707384286517,-0.004462300823957932
2015-07-24,-0.008213608118413873,-0.012221267169648442,0.001525473415352252,-0.004028386261392569,-0.012818711237841285,-0.01313584782252164
2015-07-27,-0.00891073270895859,-0.022948659367219904,-0.007536756841609815,-0.01393176270597074,-0.019836433883467564,-0.02246589830420742
2015-07-28,-0.004958406081696509,0.0038222942501455748,0.00010912936967955034,-0.011658570693763082,-0.005572000125560805,-0.005098984272540186
2015-07-29,0.01444030491541426,0.00221820877110801,-0.00884895971833366,0.0051264885838104846,0.013158447783192528,0.002290592491059229
2015-07-30,-0.00666082130472212,0.006364945986659265,0.02804238847204843,0.00787474445421843,0.002220001501548552,-0.0010730510501781865
2015-07-31,0.017365540479657327,0.015574631746524403,0.01815571280453021,0.022939381442384388,0.018586214275789104,0.01560032694487301
2015-08-03,-0.011079640558024906,0.009820775800619685,0.003390481742666651,0.0021226923699533273,0.007554996003896974,-0.009108040635920744
2015-08-04,-0.0044446097657164785,0.0030564918624111925,-0.003316356958881883,-0.0014186563432883048,0.01085297571688848,0.027286785639909716
2015-08-05,0.017579175642262967,-0.002324433982284546,0.009315086818958207,0.016892628079599348,0.010497876227230307,-0.0005537128955985793
2015-08-06,-0.00012911833713502574,0.005311159796779208,-0.008397850656677974,0.009889273238240293,0.00017052817925211627,-0.005600745011322239
2015-08-07,-0.001675762649639978,-0.007161848260070158,-0.0019238979793403388,-0.004455684255042058,0.000687479777912614,-0.010475186218546817
2015-08-10,-0.001998141774032902,-0.0009823515728033527,-0.0053440809115130605,-0.0001938472547653447,-0.006541900392475597,-0.01044385155890204
2015-08-11,0.011788815994073332,-0.013768559573760442,-0.006101012259399852,-0.00013445579731907742,-0.014552598156573282,-0.035900807638637566
2015-08-12,0.024931726889310113,-0.030384012841528474,-0.016261653591230996,0.01061456420655027,-0.024915493198010452,-0.04412017432470794
2015-08-13,-0.0042315639764716195,0.006383313947399216,-0.0028842022909181253,0.011053077863747873,0.004083337166745693,-0.02809243112100912
2015-08-14,0.007694461451778878,0.029715713323993143,0.0036463393307712977,0.017162928069852867,0.023479645739605814,0.014157858185348537
2015-08-17,-0.003883564679535212,0.005244313811791912,-0.0011853277425846187,-0.003637519503966402,-0.0030884378775599686,0.011569787021265654
2015-08-18,0.013050092852060047,-0.0021914090299404165,-0.0018445647680227495,-0.008396801709951163,0.0054519881978656315,-0.017575497501097104
2015-08-19,0.007349867673127619,-0.0041403512192470515,0.00206848225046663,0.02703848303107037,0.004693127685815313,-0.014296872867030963
2015-08-20,-0.021775705937489676,-0.022720243743568957,0.015354497821030932,0.0095450203394023,-0.01735586302484826,-0.023439399770773583
2015-08-21,0.0039179570985528045,-0.012432589927616533,0.0031104676707851553,0.0004641017394302338,-0.02029559743538556,-0.008768777802711902
2015-08-24,-0.049155239536368356,-0.07146343078463069,-0.04759755684633049,-0.06254695513977104,-0.0753366747804769,-0.07306381255906036
2015-08-25,-0.006867645480815199,0.022406746266844024,0.006407320203132727,0.009368588172382175,0.018721302695409392,0.03537728762976222
2015-08-26,-0.008177178568930188,-0.016130377572755705,-0.0091539708819397,-0.011762131141162868,-0.004841030881681974,0.0034130697637451135
2015-08-27,0.009946802282115641,0.017388874365014573,0.020593599154599573,0.029097888619894263,0.008873116533164804,0.02730765027853188
2015-08-28,0.016650230845559832,-0.00014240256525788197,0.003786796864707398,-0.004241133725937374,0.008882289475481642,0.005757869985512976
2015-08-31,0.0015047198478992385,-0.0038068760209100105,-0.0030979183488391016,0.020835097499350752,-0.009360286703872234,0.00711688319988113
2015-09-01,-0.011199246926432593,-0.036601885531331035,-0.017525848549048817,-0.0157248415647544,-0.025890391371682142,-0.034604362438177994
2015-09-02,0.011113078658432585,-0.016936064429309283,0.004727695520115205,-0.01289897710666743,-0.013871648949468351,-0.014390401886943849
2015-09-03,0.0058553936601040135,0.018453212444812905,0.0025476699586644003,-0.0017888727476034205,0.012993348106711267,0.024000712867844776
2015-09-04,-0.022460006362557294,-0.026087231893406226,-0.01185264771202199,-0.02335250896005192,-0.023422343248483912,-0.022283482909504215
2015-09-07,-0.008384725031346463,-0.02124193527026641,-0.016175918747617146,-0.022741867243771807,-0.012666832561894381,-0.025603779622281664
2015-09-08,0.00632365519407152,0.034902855688901724,-0.009441859764722338,0.007285487769433274,0.016568200924620413,0.023972495219478418
2015-09-09,0.010028542772708704,0.01701249630343682,0.0068606265177706405,0.0024747166732748127,0.029325951905734726,0.035730142091503936
2015-09-10,-0.009427272647561935,-0.0020373686736014918,2.326771601524058e-05,-0.0036514499543862655,0.007775345466852102,-0.008102813869053982
2015-09-11,0.0030925159461059337,0.0009002879435620059,0.005439271813248325,0.002177862980296652,-0.002338976615162025,-0.01527308559699847
2015-09-14,0.007672370813640583,0.017850204203183395,0.004356342098349231,0.012348691639580522,0.004229036195168234,0.02649405996924248
2015-09-15,0.0013922063862477074,-0.010237423029833437,0.009451542777624056,-0.001313397371873748,-0.01591017796391725,-0.02381002549093214
2015-09-18,0.016365423788979427,0.03922172287165182,-0.01170705291943186,0.010041494472677215,0.00555565673185221,0.005604453231655704
2015-09-21,-0.00022603888031547115,0.0076534683656106495,-0.007394906312971017,-0.0035274820531032702,0.0007902717700076778,-0.001090446883036833
2015-09-22,-0.0015791993165201745,-0.029605292574263586,-0.009018083069667782,-0.0034293722128051485,-0.01785553864669076,-0.04324706212821372
2015-09-23,-0.0009871818664777265,0.013075268797624773,0.0041363546003587714,0.005414603565341736,-0.0005579217026543404,0.0008467952401849388
2015-09-28,0.012496401708233407,-0.009023326498093454,-0.0032411092470958636,0.0013829024632165954,-0.017902539483534596,-0.025366553918233947
2015-09-29,0.0019321153975173644,0.010523116231858864,0.0026764130129883767,-0.01128252609371394,0.0083966230274104,-0.022876276758518443
2015-09-30,0.014073639018690187,-0.003762435779565365,0.024482198143104483,0.017069907756280145,0.014460447488183092,0.03208739092647939
2015-10-05,-0.0024964439470203104,0.02624081962541247,0.007289013227344654,0.0006200408908547672,0.02034385750388701,0.03104325513029149
2015-10-06,-0.0093922688389938,-0.003894740652302886,0.025447014017084157,0.009593352602456306,0.007223082992029006,0.016222619130839
2015-10-07,-0.017516005877585172,0.0006502331913331716,0.0033625225279365623,0.004258129587400461,0.014539612289487636,0.03201231344140876
2015-10-08,-0.0011775714504391743,-0.008121744914616258,-0.013628469760858408,-0.00900738094693665,-0.005259284922402685,0.0053577400466426894
2015-10-09,0.011743385070619894,0.0066134620559239465,0.0033313960254321984,0.004896139639715358,0.0036645703386177786,0.02112123034490665
2015-10-12,-0.015095252340074694,-0.00040369666747608335,-0.008394885092570803,-0.012584773215500888,0.0014149243553198687,0.019322213409490807
2015-10-13,-0.009333598148165478,-0.0016107440946466767,0.0013210460311068317,0.0002859642936474671,0.0019330023580703681,-0.005655437400958974
2015-10-14,-0.013956593564714126,-0.0006609898649774237,-0.0015790709135075076,0.0034442043904068242,-0.008409701105200895,0.0016919473231098436
2015-10-15,-0.0021629461656420546,0.00810972078309824,0.006071721833537325,0.0006038317833994,0.022569601297874442,0.012241334354722078
2015-10-16,-4.849189141964416e-05,0.01273924105391444,-0.0016257959584358161,0.0026505397967557798,0.008900395816135998,-0.0036114802331077556
2015-10-19,0.008287337049669219,-0.0032318138284246345,0.009203911595140113,0.01578715627993077,-0.002555758429949151,-0.008120110311686801
2015-10-20,0.008488011917295424,-0.0013899881727805763,-0.0037867274829110897,-0.005434607331325836,0.002404537021433839,-0.021744165713358576
2015-10-21,0.0016855578997319043,-0.006735869959362262,-0.0005940258595416026,-0.01139447818058592,0.002386628654925005,0.012691865843168948
2015-10-23,0.0002554165592894009,0.01254055925743458,0.01423805506548348,0.005195067382830487,-0.006885394616601204,-0.00043313781127540807
2015-10-26,0.002105607947180843,-0.0066575027627990835,-0.0004778892823846803,-0.0018004363743742147,0.0004799591064941211,-0.0022768909475896493
2015-10-27,0.0006217812448792159,-0.0004912841036812665,0.0013465093629800862,-0.0008806822379145984,0.0048592137012182235,-0.006124551298113623
2015-10-28,0.0051449191607400024,-0.02462639030764535,0.0010332625464908318,-0.005600590116115356,-0.008034660300156204,0.0015823784579387379
2015-10-29,-0.008205605698968554,-0.009307538932807446,-0.010864932139531547,-0.007415768727497607,-0.0012498438726957772,-0.004015343183699116
2015-10-30,-0.005317995165965428,0.008233431799819613,-0.025712518907758053,0.009011556140769983,-0.012764312408664935,-0.011423661917255856
2015-11-02,0.00515341928634605,-0.0008012977465892135,0.004770281225651374,-0.010721552801600254,0.0006362204606542576,-0.021236657246396007
2015-11-03,0.006229373008013184,-0.00086540638256416,0.00019785818579265424,0.0019053349736051217,0.000716025300652845,-0.0002828294313648172
2015-11-04,-0.005766160236163387,-0.006052592924728373,0.002731423730674365,-0.010058376429078919,0.01626242392160293,0.0005938770499751556
2015-11-05,-0.011943807980969723,-0.013207512766067353,-0.0025732039979100563,-0.022805482430843682,-0.00506390145784863,-0.019007449420236355
2016-12-12,2.213623324982981,-0.09372755602271354,-0.014787062236301551,-0.003074391037259261,-0.0174772421651177,-0.0025859783478363596
2016-12-13,0.010468526253649912,0.003966496840325462,0.008426684783845673,0.0047610851928574505,0.011373700910638718,-0.01067669903869728
2016-12-14,0.006964679983243016,-0.0067676739277899856,-0.00872931563650603,-0.008130441381153375,-0.0054465361640989585,-0.015234826264975965
2016-12-15,0.006573287140257733,0.0032468634497053728,-0.00877640977787486,-0.01894106057225997,-0.0030441710279767165,0.00048470077600892836
2016-12-16,0.0026642451421192703,-0.004812822007414397,-0.007649904407232455,-0.0008449911309273972,0.00385842010007309,-0.015663489288807675
2016-12-19,6.849014434706646e-05,-0.003048997461592151,-0.0012719340004068158,-0.008565182760060353,-0.006076236430390125,-0.009782250405874215
2016-12-20,0.009656144797030919,-0.010331441136321118,0.004092967554077731,-0.011332785576493976,-0.00827769063326933,-0.00835560068603769
2016-12-21,-0.009206347040860763,0.0008353060824521918,-0.011511231598456462,-0.007226603945932553,-0.0011144131710008054,0.005295051972819209
2016-12-22,-0.0063998256808890375,-0.010732223888137327,-0.0030055277964393667,-0.013158424120886636,-0.005752695621259463,-0.028962572922545782
2016-12-23,-0.009088722145133232,-0.0004164478846835351,-0.008001465668098007,-0.006819501411078122,0.002891622295585705,-0.0028170805162037738
2016-12-27,0.00984610477658876,-0.00024881591387959645,0.02644049727560649,0.019397492595464527,0.015358990990595345,0.02536403283929367
2016-12-28,0.002739360879036923,-0.00015950193479064012,0.006369172578908788,0.006558788129554571,-0.0011850492204175112,-0.0013998780868993421
2016-12-29,0.009101864265637971,0.008713599351612089,0.005985797037721952,-0.0016763885311465998,0.014140423413257608,0.015007860428212005
2016-12-30,0.010381406230511203,0.007956250460173564,0.017172133817918933,0.013201631307342865,0.0035834298391623776,0.002812604322536494
2017-01-03,-0.0035642934442332574,-0.007820440534079154,0.007398837406251246,0.0007029400015259313,-0.002856103304958779,0.0035791895555279396
2017-01-04,0.012910617972222482,-0.008049752163694635,0.0034019472663082695,-0.0013239151476085453,0.003284878390315882,-0.0012715317261706716
2017-01-05,-0.009269417642141065,0.012494857529956604,0.006439616832746964,0.014830590055471049,0.020304880658002844,0.03149223448826177
2017-01-06,-0.02824103330265615,0.00813917410081011,-0.009700220681116534,0.0014285596072234341,-0.0016448009406708763,-0.00014292179819985762
2017-01-09,0.008666205364432855,0.0012394120017926724,0.005741373204598332,-0.014353864511312153,-0.0011261823238370994,-0.0014486062004106515
2017-01-10,0.0022575779330296086,0.006700911334540649,0.00809115815274275,0.004180739354636032,0.01262531874650108,0.01425112658217742
2017-01-11,-9.2964778216853e-05,0.02257914930322613,0.0017378413844344465,0.00940418306430324,0.009011412412688102,0.041777162826657666
2017-01-12,0.017290015827700955,0.0023313074380535426,-0.0097908446587045,-0.006028886628252295,-0.0027553544676166553,0.00126831675472161
2017-01-13,-0.013091631326417996,0.0020192052526102344,0.01160091821872733,0.004158870301194995,-0.007910756352426773,-0.002114755822261394
